Date,value,source,indicator_id,unit,preferred_direction,description
2021-03-12,91.679,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-15,91.833,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-16,91.865,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-17,91.442,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-18,91.862,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-19,91.919,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-22,91.742,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-23,92.336,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-24,92.528,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-25,92.848,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-26,92.766,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-29,92.944,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-30,93.297,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-03-31,93.232,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-01,92.929,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-02,93.022,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-05,92.595,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-06,92.335,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-07,92.455,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-08,92.059,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-09,92.163,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-12,92.138,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-13,91.852,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-14,91.69,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-15,91.671,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-16,91.556,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-19,91.069,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-20,91.241,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-21,91.155,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-22,91.333,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-23,90.859,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-26,90.807,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-27,90.909,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-28,90.609,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-29,90.614,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-04-30,91.28,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-03,90.945,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-04,91.288,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-05,91.308,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-06,90.951,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-07,90.233,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-10,90.212,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-11,90.141,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-12,90.713,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-13,90.752,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-14,90.321,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-17,90.164,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-18,89.75,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-19,90.191,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-20,89.808,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-21,90.017,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-24,89.844,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-25,89.639,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-26,90.042,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-27,89.971,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-28,90.031,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-05-31,89.829,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-01,89.831,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-02,89.909,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-03,90.512,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-04,90.136,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-07,89.95,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-08,90.076,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-09,90.12,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-10,90.075,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-11,90.555,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-14,90.522,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-15,90.536,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-16,91.129,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-17,91.889,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-18,92.225,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-21,91.899,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-22,91.756,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-23,91.802,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-24,91.814,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-25,91.851,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-28,91.887,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-29,92.049,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-06-30,92.436,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-01,92.597,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-02,92.226,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-05,92.212,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-06,92.546,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-07,92.644,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-08,92.417,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-09,92.13,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-12,92.261,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-13,92.752,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-14,92.41,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-15,92.624,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-16,92.687,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-19,92.891,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-20,92.973,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-21,92.754,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-22,92.822,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-23,92.912,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-26,92.649,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-27,92.432,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-28,92.322,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-29,91.864,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-07-30,92.174,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-02,92.048,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-03,92.081,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-04,92.27,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-05,92.244,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-06,92.8,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-09,92.945,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-10,93.055,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-11,92.922,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-12,93.035,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-13,92.518,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-16,92.628,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-17,93.13,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-18,93.136,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-19,93.568,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-20,93.496,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-23,92.958,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-24,92.893,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-25,92.825,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-26,93.062,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-27,92.686,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-30,92.653,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-08-31,92.626,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-01,92.449,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-02,92.225,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-03,92.035,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-06,92.035,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-07,92.512,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-08,92.653,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-09,92.479,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-10,92.582,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-13,92.675,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-14,92.623,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-15,92.548,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-16,92.932,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-17,93.195,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-20,93.276,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-21,93.204,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-22,93.462,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-23,93.085,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-24,93.327,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-27,93.383,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-28,93.766,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-29,94.338,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-09-30,94.23,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-10-01,94.035,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-10-04,93.776,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2021-10-05,93.975,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
